Ticker,Name,Exchange
Z673B.PA,SCOR/BNP WT 16,PAR
S16513.MI,"SGIFCARACCCPBON128%CB9,065E2704",MIL
28633034.VI,AUS/RCB 17 ZT,VIE
X467B.NX,,
D479C.LS,,LIS
6711S.PA,KER/SG WTS,PAR
033350.TW,,
9144H.AS,,AMS
037718.TW,,
31153114.VI,VER/RCB 17 ZT,VIE
H048S.PA,,PAR
31525853.VI,,
QBESRX-A.A,,
30875659.VI,F4LRAW/EBS ZT,VIE
J866Z.PA,,PAR
H017Z.PA,,PAR
039234.TW,,
Y915B.PA,AMAZO/BNP WT 17,PAR
043219.TW,,TAI
20088-OL.HK,UB-HKEX@EC1606B,HKG
721155.TWO,,TWO
2530S.BR,DAX/SG P-WTS,BRU
R276C.AS,,AMS
Q123C.AS,DAX/CITI P-WT OPEN,AMS
F443Z.PA,,
G414Z.PA,,
1Z32Z.PA,EUR/USD/COBA CT,PAR
F735Z.PA,,
043544.TW,,TAI
UI085N.MI,,
LUM7C-35SWE.ST,LHW/SWED WTS 17,STO
H616B.PA,MICHL/BNP P-WT OPEN,PAR
UBSO_GTM_1208.ST,,
Q251G.AS,,AMS
V124Z.LS,NDX/COBA WTS 16,LIS
54A370.KS,,
Z134B.NX,,
34CDZ.AS,,AMS
G793Z.BR,BN/COBA WTS 16,BRU
54B081.KS,,
20312-OL.HK,UBFOSUN@EC1607A,HKG
27100597.VI,NESN/RCB ZT,VIE
043020.TW,,TAI
030725.TW,,
68919.HK,EA_AMCS3RC1612A,HKG
K830Z.PA,,
31525944.VI,,
4562T.PA,UNIBL/UCB P-WT 16,PAR
X162B.PA,,
F813Z.PA,,PAR
7760H.AS,,AMS
574G40.KS,,
CSLKOS-A,,ASX
BNT4B.AS,ASML/BNPP 18 VRN,AMS
INGO_GTM_1884.ST,,
VOL7I-100SWE.ST,VOLVB/SWED WTS 17,STO
6742G.AS,XAU/ING CT,AMS
P319B.PA,CAC40/BNP WT 16,PAR
K425B.PA,,
BOQKZB-A,BANK QLD MINI L,ASX
24610.HK,HS-CSCL@EC1602A,HKG
043019.TW,,TAI
67657.HK,GS_HSI  RC1707X,HKG
UI797H.MI,,MIL
Q813K.PA,,
J613B.PA,,PAR
8201C.PA,SCHND/CITI WT OPEN,PAR
25769.HK,GS-HKEX@EC1606F,HKG
07931P.TW,,
G385Z.PA,,
85VZZ.AS,DEERE65.21TL OPENZ,AMS
2518C.PA,LVMH/CITI P-WT OPEN,PAR
J948B.PA,,PAR
25275521.VI,QSC/ERSTEGR P-OPT,VIE
G777Z.PA,,PAR
UI406M.MI,,
G192Z.PA,NASDQ 3768TL OPENZ,PAR
07993P.TW,,
BPQW.SI,,SES
LB0Q94.F,LBBW 18 -S,FRA
1610Z.PA,TESLA155.2TL OPENZ,PAR
45KYZ.BR,,BRU
M687B.PA,AIRLQ/BNP P-WT 16,PAR
J110B.PA,,PAR
X200B.PA,,
S5001C1510A.BK,,
9202S.PA,GLDUZ/SGE OE CT.,PAR
X642B.PA,,PAR
23482.HK,JP-SHKP@EC1608A,HKG
19564-OL.HK,SC-CTEL@EC1509A,HKG
CSLSSP-A,CSL UBSJUN16I,ASX
E041Z.PA,,
043847.TW,,TAI
QBESWJ-A,QBE INSUR. WBCJN17IW,ASX
R757C.AS,,
514815.KL,,
12143-OL.HK,,HKG
31759794.PA,,PAR
Q526S.PA,,PAR
Y384B.PA,,PAR
039104.TW,,
ETC087.DE,Commerzbank ETC -1x Gas Oil Daily Short,GER
041845.TW,,
07006P.TW,,
9150H.AS,,AMS
G352Z.PA,,
S446S.PA,REMY COI/SG P-WT 16,PAR
719864.TWO,,TWO
Q223C.AS,,
59KHZ.AS,EURCN7.773TS OPENZ,AMS
FJ22G.AS,,AMS
57B230.KS,,KSC
J953B.NX,,
7293CE.KL,,
037127.TW,,
31514529.VI,ANDR/RCB 17 ZT,VIE
J819Z.PA,OILCR27.99TL OPENZ,PAR
BOL6C-140NDS.ST,,
05810P.TW,,
9532T.PA,,PAR
V345B.PA,,PAR
87VGZ.AS,RYANR8.474TL OPENZ,AMS
58A386.KS,,
4309H.AS,BRN/GOSA CT,AMS
3850H.AS,,AMS
51A102.KS,,
5983WA.KL,,KLS
G785Z.PA,ACA/COBA WTS 16,PAR
717711.TWO,,
H279S.PA,CAC40/SG P-WT 16,PAR
MINILNDAAVA05.ST,NDA/MS WTS,STO
26469987.VI,DPW/RCB 16 ZT,VIE
P268C.LS,,LIS
042916.TW,,TAI
T878B.PA,,PAR
H347B.PA,,
30844830.BR,,BRU
040758.TW,,
2144Z.PA,,
J674B.PA,ALTRA/BNP WT OPEN,PAR
26022029.VI,,
U994K.PA,,
20394.HK,JP-HKEX@EC1510B,HKG
68388-OL.HK,CS#HSI  RP1602W,HKG
U923Z.PA,SOGEN/COBA WT OPEN,PAR
037660.TW,,
1678Z.PA,,PAR
Y334B.PA,,
66737-OL.HK,CS#HSI  RC1606I,HKG
U941Z.PA,,PAR
R106C.AS,,AMS
0193S.PA,EURUSD/SG P-WT OPEN,PAR
05118P.TW,,
19033.HK,MBCRAIL@EC1712A,HKG
A1E0HR.DE,GOLD/DB ETC 60,GER
034982.TW,,
58B250.KS,,KSC
63646-OL.HK,JP#FTA50RC1606C,HKG
I02549.MI,"BI FTMIB0,0001SLC25000E160916",MIL
I02521.MI,,
UI644K.MI,"UCHEUSBKCCPBON154,26CB131,121E1",MIL
57B212.KS,,KSC
21493-OL.HK,JP-CMB @EC1601A,HKG
UI937M.MI,"UCLKD0,01SLC120A140916",MIL
G424Z.PA,,PAR
31815478.VI,RAW/ERSTEGR OPT,VIE
1829Z.PA,,
ETN012.F,MDAXF/COBA ETN,FRA
UBSO_GTM_SV_88.ST,,
58A053.KS,,
2229H.AS,EUUSD1.036TRLOPENH,AMS
J018Z.PA,,PAR
6400C.PA,,PAR
X720N.PA,RANDS/RBS WT OPEN,PAR
044090.TW,,TAI
62207-OL.HK,SG#HSI  RP1512X,HKG
RIOIYF-A,,ASX
BEAR-NESTE-NF.HE,,
2527S.BR,DAX/SG P-WTS,BRU
3539T.PA,FERRARI/UCB P-WT 16,PAR
X443B.PA,,PAR
509925.KL,,
718493.TWO,,
039365.TW,,
3662S.PA,,
58AG79.KS,,KSC
32XEZ.AS,,AMS
S173S.PA,,PAR
M757C.AS,,AMS
S5013P1510A.BK,,
08345P.TW,,
68444-OL.HK,SG#HSI  RC1606R,HKG
J086Z.BR,,BRU
I02570.TI,SX5E/BANCA IMI 19,TLO
035000.TW,,
4315T.PA,STMIC/UCB P-WT 16,PAR
05150P.TW,,
69766-OL.HK,SG#HSI  RP1510U,HKG
UI407M.MI,,
63774-OL.HK,HS#HSI  RC1612C,HKG
UI755M.MI,,
58A396.KS,,
043387.TW,,TAI
66400.HK,JP_HSI  RP1604X,HKG
PDJDVP-7.TA,DJDVP/PSAGOT BASKET,TLV
2482H.AS,,AMS
KTC13C1608A.BK,,SET
DZ1JYA.F,2.15 DZB 19 E 8521,FRA
037245.TW,,
ETN010.F,MDAXF/COBA ZT,FRA
5377C.PA,,PAR
K898B.PA,,
75WUZ.BR,DAX/COBA CT,BRU
20465872.VI,EDELBSKT/RCB ZT,VIE
V138B.PA,,PAR
HM-7B-330SHB.ST,HMB/SHB WTS 17,STO
G429Z.PA,,PAR
1774Z.PA,RXL/COBA CT,PAR
J008B.PA,,PAR
54A648.KS,,
L450Z.PA,,PAR
Q578C.AS,,AMS
95KYZ.AS,,
31392509.VI,BRN/ERSTEGR ZT,VIE
INTU13P1606A.BK,,
27089-OL.HK,JP-GEG @EC1603B,HKG
8300C.PA,LOREA/CITI P-WT,PAR
J971Z.PA,EI/COBA CT 16,PAR
61684-OL.HK,SG#HSCEIRP1601D,HKG
F791S.PA,VINCI/SG P-WT OPEN,PAR
1700Z.PA,,
28045590.VI,BAYN/RCB 17 ZT,VIE
7741H.AS,,AMS
G693Z.PA,,PAR
Y230B.PA,,PAR
31525843.VI,,
52WZZ.AS,,AMS
7249WA@OM.KL,,
Q917C.NX,,
V133Z.LS,NDX/COBA P-WTS 16,LIS
23493.HK,MBCLIFE@EC1607C,HKG
034037.TW,,
R937C.AS,,AMS
31525945.VI,,
042946.TW,,TAI
J428Z.PA,KN/COBA WTS 16,PAR
F872Z.PA,SGO/COBA CT 16,PAR
Q071Z.NX,,
OZDNE.IS,XU030/DB WT16,IST
F152Z.PA,DASAU/COBA WT OPEN,PAR
6E91Z.PA,AC/COBA CT,PAR
SWEO_INF28.ST,,
A161V1.DU,IKB 21 VAR,DUS
F379Z.PA,ESSILOR/COBA CT,PAR
V704B.PA,ESTX/BNP WT OPEN,PAR
041193.TW,,TAI
3875T.PA,,PAR
37VXZ.AS,AEX/COBA P-WT OPEN,AMS
UI149L.MI,,
HLB0XG.BE,HELABA 21 VAR,BER
13103-OL.HK,HS-CNBM@EC1510A,HKG
3485C.PA,,PAR
X84307.TI,,TLO
032151.TW,,
27100634.VI,NOVN/RCB ZT,VIE
X013B.PA,ENGI/BNP CT 17,PAR
Y174B.PA,SAFRN/BNP WT 16,PAR
14424098.VI,BASKET/RCB ZT,VIE
16679-OL.HK,GS-CKH @EC1612A,HKG
G931S.PA,,PAR
J454Z.BR,,
58B055.KS,,KSC
043920.TW,,TAI
28186186.VI,VIG/ERSTEGR P-OPT,VIE
31759932.PA,,PAR
041367.TW,,TAI
SWEO_GLOB12.ST,,
DM3U4P.MI,DBDAICCPBON122%CB72E131117,MIL
6207H.AS,MC/GOSA CT,AMS
08658P.TW,,TAI
041437.TW,,TAI
M719B.PA,,PAR
VOL6L-110SHB.ST,VOLVB/SHB WTS 16,STO
041721.TW,,
51B050.KS,,
HD42B.AS,UMI/BNP WT OPEN,AMS
24525.HK,SCCNOOC@EC1706A,HKG
VOL6C--75SHB.ST,,
UI192N.MI,,MIL
031482.TW,,TAI
22298-OL.HK,JP-MCC @EC1512A,HKG
K534C.AS,,AMS
J138Z.PA,,
O644C.AS,,
Z041N.AS,DAX/RBS WT OPEN,AMS
67203-OL.HK,UB#HSI  RP1509I,HKG
58A494.KS,,
X84134.TI,ISP/BNPP ARBITR 17,TLO
11WVZ.BR,ING/COBA P-WT OPEN,BRU
F11203.TI,BSKT/EXANE CT.19,TLO
57B241.KS,,KSC
N28570.TI,EURUSD/SG WT-17,TLO
N742C.AS,,
043966.TW,,TAI
CBK_EXCEED_1505D.,,
28634186.VI,13 ZAG/RCB 17,VIE
A838B.PA,SAF/BNPAI CT 16,PAR
043231.TW,,TAI
8542C.PA,AIRLQ/CITI P-WT,PAR
A114T.PA,VOLKSWAGE/UCB WT 16,PAR
X128B.PA,MC/BNP CT 17,PAR
X687G.PA,EURUSD/ING P-WT,PAR
M150B.PA,AXA/BNP WT 16,PAR
5635C.PA,GDF/CITI P-WT 16,PAR
55CLZ.BR,,BRU
X0AA57.MI,"NTXEUSX5CCPBONSH2711,796CB6327,",MIL
28015922.VI,,
034548.TW,,
24765565.VI,,
CE33B.AS,,
J046Z.PA,,PAR
Y605B.PA,,PAR
042048.TW,,TAI
L555Z.PA,,
R673C.AS,,
V029Z.LS,,
NRGY.L,iPath S&P GSCI Energy Index TR (DE) ETN,LSE
V970Z.LS,,LIS
4237T.PA,RENAU/UCB WT 16,PAR
Q315C.NX,,
HD74B.AS,AMAZO/BNP WT OPEN,AMS
041439.TW,,TAI
Y754B.PA,KLPIR/BNP WT 16,PAR
J740B.PA,BAC/BNP WT 16,PAR
VGI42C1610A.BK,,SET
K796Z.PA,,PAR
Q444C.AS,,AMS
5040WB@OM.KL,,
0870S.PA,GOLD/SG P-WT OPEN,PAR
60611.HK,BP_HSI  RP1605D,HKG
1619Z.PA,,PAR
Z270B.PA,ATO/BNP P-WT 16,PAR
K-VETE-DEC6-1340.,,
62892.HK,UB_HSI  RP1601D,HKG
S5013P1603B.BK,,
3653T.PA,ALLIA/UCB WT 16,PAR
Q730C.NX,,
V387B.PA,,PAR
14535709.VI,FDXC1/RCB ZT,VIE
UI330J.MI,"UCBZU0,1SLC12A030616",MIL
57AG50.KS,,
U923Z.BR,SOGEN/COBA WT OPEN,BRU
31153254.VI,SEM/RCB 17 ZT,VIE
Q381S.PA,,PAR
Q354S.PA,,PAR
P655B.PA,,
OV4BCP.TI,FNC/UCB 17 CT,TLO
ETN088.F,HSCEI/COBA ZT,FRA
30844812.BR,,BRU
J792B.PA,,PAR
18454-OL.HK,GSCNOOC@EC1512A,HKG
57B313.KS,,
41BZZ.AS,,AMS
23758.HK,CS-AGBK@EC1605A,HKG
L526Z.PA,,PAR
03043X.TW,YUANTA SECURITIES C/W 02/12/16(,TAI
PTTG27C1605A.BK,,
UI338M.MI,"UCENI0,1SLC16A151216",MIL
4748C.PA,,PAR
WLB6NK.BE,WESTLB 20 VAR,BER
Q393C.AS,,AMS
Z817B.NX,,
20752-OL.HK,UBCLIFE@EC1512C,HKG
66H7Z.AS,SILVE/COBA P-WT,AMS
UI663M.MI,,
T672K.PA,,
6719S.PA,MC/SG P-WTS,PAR
67OL.L,UKX/HSBC 20 GMTN,LSE
035697.TW,,
HK30G.AS,,AMS
Y267B.PA,,PAR
H142S.PA,CAC40/SG WT 16,PAR
Z766B.PA,,PAR
044556.TW,,TAI
X020B.PA,RNO/BNP CT 17,PAR
29539-OL.HK,BIHSCEI@EP1605A,HKG
X329B.PA,,PAR
041532.TW,,TAI
28633056.VI,PST/RCB 17 ZT,VIE
24411967.VI,DPW/RCB ZT,VIE
Y705B.PA,NIK/BNP WT 16,PAR
H560B.PA,CAC40/BNP P-WT OPEN,PAR
H113S.PA,,PAR
3809T.PA,CASIN/UCB P-WT 16,PAR
720109.TWO,,TWO
G085Z.PA,MF/COBA CT,PAR
G360Z.PA,,
X208G.AS,HEINK/ING WT OPEN,AMS
UI986M.MI,"UCMB0,1SLC6A150916",MIL
032473.TW,,
7834H.AS,EUR/USD/GOSA CT,AMS
CBAKOD-A,,
18078124.DU,,
L884S.PA,,PAR
Q92124.MI,,
037244.TW,,
Q415C.AS,,
037339.TW,,
DMPKOU-A,DOMINOS MINI S,ASX
Q969C.AS,,AMS
31083038.VI,UBSG/RCB OPT 17,VIE
042148.TW,,TAI
A809B.PA,EI/BNPAI CT 16,PAR
041364.TW,,
ETC055.F,F-1X WBS/COBA ZT,FRA
65577.HK,HS_FTA50RC1703D,HKG
HJ36G.AS,,AMS
OZDQJ.IS,XU030/DB P-WT16,IST
22649.HK,MB-CCB @EC1604A,HKG
EI81B.AS,,AMS
58AG81.KS,,KSC
22363909.VI,CTE/ERSTEGR ZT,VIE
18MMZ.BR,,BRU
54B051.KS,,
98KUZ.AS,GLPG/COBA CT,AMS
HI15G.AS,DSM/ING WT OPEN,AMS
R878C.AS,,AMS
UI709K.MI,"UCHTESMOTCCPBONSH266,68QCB333,3",MIL
68799-OL.HK,HS#GEG  RP1511C,HKG
26517.HK,HSSTANC@EC1608A,HKG
5298H.AS,,
K375Z.PA,,PAR
H028S.PA,,PAR
7N88Z.PA,,
040643.TW,,
HC97B.AS,COCA/BNP WT OPEN,AMS
042380.TW,,TAI
DL62G.AS,,
Y194B.PA,,
AT49B.AS,RANDS/BNP WT OPEN,AMS
6052C.PA,,PAR
67144.HK,SC_HSI  RP1509K,HKG
Z012B.PA,,
T532B.PA,CAPGE/BNP WT 16,PAR
AAL605RDC005.MX,,MEX
HD26B.AS,,AMS
Z103B.PA,APPLE/BNP WT 16,PAR
GA06B.AS,,AMS
15246-OL.HK,JPBOCHK@EC1612A,HKG
3455S.PA,DAX/SG WT 16,PAR
033245.TW,,
1366Z.PA,PX1/COBA CT 16,PAR
PTT13C1607A.BK,,SET
2338H.AS,AEX/GOSA CT,AMS
69620-OL.HK,HS#HSI  RP1603G,HKG
A113T.PA,,PAR
Z466Z.LS,,LIS
HD01B.AS,,AMS
31106257.VI,VIG/RCB ZT,VIE
F714Z.PA,,
J805C.AS,AEGON/CITI P-WT,AMS
3531T.PA,FERRARI/UCB WT 16,PAR
Q385S.PA,,PAR
042207.TW,,TAI
G968Z.PA,BRN/COBA WTS 16,PAR
19724.HK,HSCP&CC@EC1510A,HKG
31238837.VI,ZAG/ERSTEGR P-OPT,VIE
Q494C.AS,,AMS
49A8Z.BR,INBEV71.06TL OPENZ,BRU
06740P.TW,,
Q305C.NX,,
H527B.PA,,PAR
J433Z.PA,,
I094S.PA,,PAR
042778.TW,,TAI
EZ63B.AS,,AMS
GPTSSA-A,GPT UBS IW,ASX
79KBZ.AS,EUGBP0.674TL OPENZ,AMS
5H25Z.PA,,
21143.HK,MB-CCB @EP1604D,HKG
PXIBI.IS,,
FJ31G.AS,,
V131Z.LS,NDX/COBA WTS 16,LIS
X635B.PA,,PAR
034185.TW,,
HC93B.AS,,AMS
A514B.PA,SCHND/BNP WT 17,PAR
62206-OL.HK,SG#HSI  RP1512W,HKG
6532T.PA,VINCI/UCB WT 16,PAR
G899S.PA,,
19097.HK,GS-GOME@EC1512A,HKG
63287.HK,HS_CP&CCRC1610C,HKG
17518-OL.HK,DCBOCHK@EC1511A,HKG
58AH20.KS,,KSC
LB0K6S.F,,
9482T.PA,,PAR
Y339B.PA,,
03202P.TW,,TAI
66374-OL.HK,CS#HSI  RP1509W,HKG
035794.TW,,
31057104.PA,,
720111.TWO,,TWO
034034.TW,,
NKDBF.IS,,
9511T.PA,,PAR
72258P.TWO,,TWO
K983Z.PA,,
64747-OL.HK,HS#SANDSRC1605A,HKG
A624S.PA,,PAR
3855C.PA,TOTAL/CITI P-WT 16,PAR
12XQZ.AS,MASTE87.45TL OPENZ,AMS
OV8BCY.TI,BASKET/UCB 18 CT,TLO
H074S.PA,,PAR
BEAR-AMAZON-ND.CO,AMZN/NORD ETN,CPH
X909N.NX,,
N625C.AS,,AMS
LH7K05.MI,,MIL
T206B.PA,CAC40/BNP P-WT OPEN,PAR
30752526.VI,IFX/ERSTEGR P-OPT,VIE
031534.TW,,
036350.TW,,
24307767.VI,SX5E/RCB 19 ZT,VIE
I02451.MI,"BI ENI0,1SLC18E051216",MIL
Q318C.NX,,
76UV.L,,
CHE5.MI,ETFS5XSCHFL,MIL
042688.TW,,TAI
Z232B.PA,DASAU/BNP WT OPEN,PAR
H041S.PA,,PAR
J067Z.BR,,BRU
041573.TW,,TAI
6698S.PA,ACA/SG WTS,PAR
H989C.AS,,
SHRT-ZINK-H.ST,,
58AH01.KS,,KSC
70OE.L,YILI/HSBC WT24,LSE
6157C.PA,DAX/CITI P-WT OPEN,PAR
21CDZ.AS,POST 2.707TL OPENZ,AMS
Q517S.PA,,PAR
Z211N.PA,YUM BRANDS/RBS WT,PAR
12676-OL.HK,BPAGILE@EC1811A,HKG
F323Z.PA,ESILO/COBA P-WT,PAR
C865S.PA,,PAR
Q240C.NX,,
Q426C.AS,,AMS
X106B.NX,,
K811B.PA,,PAR
Q048Z.PA,,PAR
VADPI.IS,,
3908T.PA,LOREA/UCB WT 16,PAR
Q154C.NX,,
I02540.MI,"BI DAX0,001SLP11000E170616",MIL
Q140C.NX,,
J417Z.BR,,BRU
Q747Z.NX,,
I01031.TI,DDAXK/BANCA IMI 17,TLO
Z706B.PA,ALLERGAN /BNP WT 17,PAR
67061-OL.HK,JP#HSI  RP1601L,HKG
5OIL.L,SG WTI x5 GBP Daily Long,LSE
2800H.NX,,
5421Z.LS,,LIS
UI941M.MI,"UCLKD0,01SLP100A140916",MIL
6155S.PA,PUBLI/SG P-WT OPEN,PAR
P42787.MI,,
Q483C.AS,,AMS
7073T.PA,,PAR
J055Z.PA,,PAR
JM-6F-230SHB.ST,,STO
FZ90B.AS,NG16F/BNP WT OPEN,AMS
2248Z.PA,,PAR
43LK.L,YONGHUI/HSBC WT24,LSE
MHGW16R118DNMX.OL,,
SCGKOA-A,SCENTRE MINI L,ASX
UI524K.MI,,
MHGW16F98DNMX.OL,,
EJ51B.AS,,
X762B.PA,,PAR
31514534.VI,RHI/RCB 17 ZT,VIE
DS74G.AS,,
2320S.PA,,PAR
G058Z.PA,,
HG62B.AS,,AMS
K456C.AS,AEX/CITI WT OPEN,AMS
57WZZ.BR,,BRU
0219C.NX,,ENX
X789B.NX,,
I102G.AS,BERKSHIRE HA/ING WT,AMS
21223.HK,MB-MGMC@EC1610A,HKG
044175.TW,,TAI
I01383.TI,EUR/USD/BI 16 CT,TLO
F360Z.PA,,
I01505.TI,EUR/TRY/BANCA 18,TLO
F336Z.PA,,PAR
S16574.MI,,MIL
M446B.PA,TOTAL/BNP WT 16,PAR
OZIKG.IS,,
60884.HK,CS_HSI  RC1608N,HKG
SVI01C1603A.BK,,
MINILFINGBAVA11.S,,
M134C.AS,,
6082N.AS,GOOGL/RBS WT,AMS
69162-OL.HK,SG#HSI  RP1510O,HKG
3K10Z.PA,,
Y725B.PA,,PAR
Y239B.PA,SILVE/BNP WT OPEN,PAR
1216H.AS,AMX/GOSA CT,AMS
11361-OL.HK,MBCLIFE@EP1604C,HKG
31074798.VI,,
717128.TWO,,TWO
20954805.VI,ZURN/ERSTE GR ZT,VIE
FL86G.AS,,
042007.TW,,TAI
034828.TW,,
J131B.PA,,PAR
73XDZ.AS,,AMS
17655.HK,UB-MNIU@EC1511A,HKG
DXDRM.IS,,
66144-OL.HK,CS#HSI  RP1601O,HKG
63282.HK,UB_HSI  RC1606C,HKG
30844804.BR,,BRU
OZIYE.IS,,
J153Z.PA,,
E237Z.PA,,
BQ09B.AS,RANDS/BNP WT OPEN,AMS
I02479.MI,,
K705Z.PA,,PAR
036080.TW,,
G403Z.BR,,BRU
4978S.PA,,PAR
Q462S.NX,,
24115.HK,BP-CMOB@EC1605A,HKG
V662B.PA,,
54A634.KS,,
X633B.PA,,PAR
69880.HK,SC_HSCEIRP1603A,HKG
J332Z.PA,,PAR
63650.HK,JP_FTA50RP1607B,HKG
6467T.PA,LVMH/UCB P-WT 16,PAR
62670.HK,HS_GW MCRC1701A,HKG
041188.TW,,TAI
LPN11C1605A.BK,,
Y300B.PA,,
GE38G.PA,,PAR
GN28G.PA,,PAR
49XBZ.BR,ING/COBA CT,BRU
U948Z.PA,,PAR
EB11B.AS,,
K801B.PA,GOLD/BNP WT 17,PAR
4588T.PA,,PAR
QBESWC-A.A,,
39LPZ.BR,MDAX/COBA CT,BRU
1198C.PA,PEUGO/CITI P-WT,PAR
Y971B.PA,,PAR
Q826C.AS,,AMS
14LVZ.AS,DAX/COBA P-WT OPEN,AMS
J420Z.PA,,PAR
042977.TW,,TAI
8905S.PA,CAGRI/SG P-WT OPEN,PAR
UI005N.MI,,
OZD5Z.IS,,
LB0YBJ.F,LBBW 23,FRA
043208.TW,,TAI
Q515C.AS,RANDS/CITI P-WT,AMS
28643613.VI,MUV2/RCB OPT 17,VIE
FO86G.AS,,
Q736C.NX,,
5977Z.LS,,
720289.TWO,,TWO
4J27Z.PA,AIRBU44.89TL OPENZ,PAR
717676.TWO,,
HD05B.AS,,AMS
24480.HK,SGTENCT@EP1702A,HKG
3655S.PA,,PAR
F879Z.PA,,PAR
54A524.KS,,
68AW.L,PIDILITE/HSBC WT18,LSE
Q462C.NX,,
GF77B.AS,SOGEN/BNP P-WT OPEN,AMS
H134S.PA,,PAR
031160.TW,,
1102Z.BR,EUR/USD/COBA WTS 16,BRU
C321S.PA,UBISF/SG WT 16,PAR
81W5Z.AS,,
X23147.TI,SX5E/BNPP ARBITR 18,TLO
75A600.KS,,
F78996.TI,EXDMAAMA/EXANE CT.,TLO
76MLZ.BR,,BRU
BULL-OMX-X10-N.ST,,
1711Z.PA,,
N40S29.MI,,
N466C.AS,,AMS
31241405.VI,RAW/RCB OPT 17,VIE
11903892.VI,,
043210.TW,,TAI
EA55B.AS,,
035994.TW,,
Z949Z.LS,,LIS
30844809.BR,,
Q366S.PA,,PAR
Q886C.AS,,AMS
C773S.PA,,
K978B.PA,,
95CLZ.BR,ASML/COBA CT,BRU
64XBZ.BR,,BRU
0763S.PA,,PAR
T072B.PA,,PAR
BA1135.MI,BARDAX5759.81215E17,MIL
2S23Z.PA,UG/COBA CT,PAR
28633087.VI,EBS/RCB 17 ZT,VIE
C778S.PA,,
Q594C.NX,,
UI954M.MI,,
030270.TW,,
87XBZ.AS,,AMS
X567B.NX,,
Q390C.NX,,
17953.HK,JP-BRIC@EC1510A,HKG
28592657.NX,,
041396.TW,,
LB0N9Y.F,LBBW 18,FRA
HSH4VF.HM,3 SX5E/HSH 19,HAM
23210.HK,UB-ICBC@EC1604A,HKG
3591C.PA,,PAR
RBSJN.AS,BSKT/RBS 17,AMS
TVAL6C--75NDS.HE,,
RICAB.AS,RICIA/RBS CT,AMS
6258G.AS,XAU/ING CT,AMS
ANZLOU-A,ANZ BANK GSLMINIS,ASX
1307H.AS,,
V107B.PA,,PAR
FXUQOV-A,,
BO73B.AS,,
J697Z.PA,,PAR
N792B.PA,,
040569.TW,,
Q521S.PA,,PAR
8472C.PA,LVMH/CITI P-WT 16,PAR
I02357.MI,,MIL
77KW.L,,
Y256B.PA,SAFRN/BNP WT 16,PAR
KTA25-18.TA,KSM - Short TA 25 ETN,TLV
7716C.PA,VINCI/CITI P-WT,PAR
9440T.PA,CAC/UCB P-WT OPEN,PAR
2128S.PA,PX1/SG WT OPEN,PAR
14MIZ.AS,TLITA 0.64TL OPENZ,AMS
QRNKOA-A.A,,
57AG15.KS,,
08198P.TW,,
6669S.PA,AI/SG P-WTS,PAR
67596.HK,SG_HSI  RC1607X,HKG
JHXKOP-A,J HARDIE MINI S,ASX
96BTZ.AS,,AMS
ILUKOH-A,ILUKA RES MINI L,ASX
12491824.VI,SAN/ERSTE GR ZT,VIE
P031B.PA,,PAR
3212H.AS,GLE/GOSA CT,AMS
13XDZ.AS,SHELL17.02TL OPENZ,AMS
1685Z.BR,,BRU
Q460C.AS,KBC/CITI P-WT OPEN,AMS
25298074.VI,CCE/RCB ZT,VIE
OV8BDB.TI,ENI/UCB 16,TLO
77G8Z.AS,UCB S58.04TL OPENZ,AMS
S16807.MI,SGIENI117.44%E16,MIL
F508A.AS,,AMS
V409N.AS,CAUSD/RBS CT,AMS
MOOO.L,iPath S&P GSCI Livestock Idx TR (DE) ETN,LSE
X375B.PA,,PAR
54B062.KS,,
12241781.VI,ATX/ERSTE GR ZT,VIE
5577Z.LS,,
65501-OL.HK,HS#GEG  RP1512D,HKG
XJOLOI-A,GSLMINIL,ASX
5815C.PA,AIRFR/CITI P-WT,PAR
X461B.NX,,
57AG42.KS,,
YKIFL.IS,,
065125.KL,,KLS
S15549.MI,,
1170Z.PA,EUR/USD/COBA P-WTS,PAR
Q532S.PA,,PAR
57B131.KS,,
GI64B.AS,EUGBP/BNP WT OPEN,AMS
UI894M.MI,,
A14KQD.HM,SX5E/HAMSPK 20 ZT,HAM
SCB01C1607A.BK,,SET
RIOKOP-A,,ASX
4482C.PA,,PAR
FL36B.AS,BABAK89.77BS OPENB,AMS
6150C.PA,YAHOO/CITI P-WT,PAR
1679H.AS,EUR/USD/GOSA P-WTS,AMS
1733S.PA,ALPHABET/SG P-WT 16,PAR
4U86Z.PA,F2LFVS/COBA CT,PAR
SHRT-MTG-H.ST,,
BOQSOE-A,,ASX
X56459.TI,,
042108.TW,,TAI
S16352.MI,"SGGLDSA0,1SLP160A161216",MIL
92WUZ.BR,,
031108.TW,,
ABB6R-130NDS.ST,,STO
044038.TW,,TAI
TOP01P1608A.BK,,SET
Q081K.PA,,
G439Z.PA,,
036672.TW,,
2835N.AS,SLB/RBS WT OPEN,AMS
J990Z.PA,LHN/COBA CT 16,PAR
Q510C.AS,,AMS
HI50G.AS,,AMS
HC71B.AS,ASMLH75.92BL OPENB,AMS
F630Z.PA,,PAR
28Z4Z.BR,LYY7/COBA 19,BRU
5448Z.LS,,
65535.HK,BP_HSI  RP1604R,HKG
UI912M.MI,,MIL
