Ticker,Name,Exchange
ZJPE.BE,SISF BRIC BC,BER
F00000QKB6.TO,BlackRock Diversified Monthly Income A,TOR
119026.BO,DHFL Pramerica S/T FR Dr Pl Wk Dv,BSE
F00000T36D.TO,HSBC Canadian Money Market Pool,TOR
GB00BKGRV341.L,AXA IM Smart Diversified Growth Z NetInc,LSE
FDAFX,Fidelity Advisor Freedom 2020 A,NAS
1597758.IR,OASI GLB EQT USD-A-,ISE
2010414.SW,JO UK EQTY GBP-A,EBS
4410961.SW,PICTET-STMM CHF ZDY,EBS
AMECX,American Funds Income Fund of Amer A,NAS
PBF1.MU,PICTET-DCOM-P USD,MUN
K55226B92294.KS,HDC Future Plan ELS-Derivatives NE1,KSC
DBMYX,Dreyfus/The Boston Co Sm/Md Cp Gr Y,NAS
31342218.IR,NB DIV CUR EUR-M-AC,ISE
23697590.MC,CXB REN JUL 19-ESTF,MCE
IT0004374937.MI,Zenit Pianeta Italia I,MIL
SPDCX,Deutsche Multi-Asset Conservative Allc C,NAS
EGWCX,Wells Fargo Traditional Sm Cap Gr C,NAS
F00000MHMV.BC,Plancaixa Protección 5 PP,BAR
TVOIX,Touchstone Small Cap Value Institutional,NAS
GB00B8FDBQ23.L,Alliance Trust SF Managed 6,LSE
FSCRWX,"FT 5090: Natural Gas Portfolio,",NAS
BASIX,BlackRock Strategic Income Opps Inv A,NAS
CLBBX,American Funds American Balanced 529B,NAS
24569156.SW,JSS IN CET EQ PHC,EBS
VITDX,Virtus DFA 2025 Trgt Date Retire Inc I,NAS
20620460.IR,GENESIS EM MKT A/22,ISE
U1IX.BE,UNIDEUTSCHLAND XS,BER
PUSYX,Putnam US Government Income Y,NAS
JMMIPYRINC.BO,JM MIP Yr Div,BSE
SEIQUILIBRZ.TO,SEI Balanced Z,TOR
GB00BQ0PZC35.L,Sarasin FoF Global Growth X Inc,LSE
JSISX,JPMorgan Unconstrained Debt Select,NAS
F00000JVYW.TO,SunWise Essntl FT Quotntl Gr Seg,TOR
29556841.IR,NB EM CUR EUR-I2-AC,ISE
F00000S8CP.TO,Quadrus US Dividend Class (GWLIM) D8,TOR
BLAVX,Lord Abbett Multi-Asset Balanced Opp R6,NAS
JGVAX,Perkins Global Value T,NAS
1843361.SW,SISF GL H YLD AHC,EBS
ZJP.DU,SISF EM M D AR AHC,DUS
29894945.SW,LM CLEARB EUR-A-ACC,EBS
CMTFX,Columbia Global Technology Growth Z,NAS
KR5210AJ6541.KS,SHBNPP Smart Index Feeder Eq-Deriv 1 Ce,KSC
F00000WUBZ.IR,Darta X-Team Kairos Selection,ISE
KR5103931881.KS,Hanwha Pride of Korea Feeder Equity Ce,KSC
HICL.L,HICL Infrastructure Company Limited,LSE
KR5216AZ3922.KS,Dongbu MltChnc NoKnockIn PF ELS-Deriv157,KSC
CMOZX,Columbia Small/Mid Cap Value Z,NAS
ZJP.MU,SISF EM M D AR AHC,MUN
GB00B66SL396.L,FP Octopus Global Strategies B,LSE
X0C7.DE,Commerzbank ETC -1x Natrl Gas Daily Shrt,BER
VKILQX,Investors Quality Tax-Exempt Tr,NAS
607579.SW,VONTO FR BD AD,EBS
IE00BSPL3T32.IR,R CFM Diversified I USD H,ISE
S3148.MC,INVERSIONES LEMURES,MCE
LSVMX,LSV US Managed Volatility Institutional,NAS
JI9M.DU,JB MST EE FOC AD,DUS
VKIQVX,Investors Quality Tax-Exempt Tr,NAS
ZINPINVERSIO.BC,Zinp Inversiones 2010 SICAV,BAR
DMUCX,Dreyfus AMT-Free Municipal Bond C,NAS
12178171.IR,NUV WIN GR GBP-I-AC,ISE
XC4J.DU,FID EM EMEA AD,DUS
GB00B8BBM908.L,JPM Fusion Growth C Acc,LSE
JGISX,JPMorgan Intrepid Growth R6,NAS
IE0030624831.IR,Payden Global High Yield Bond USD Acc,ISE
ODIIX,Oppenheimer Discovery I,NAS
EKWYX,Wells Fargo Precious Metals Inst,NAS
TPFIX,Timothy Plan Fixed Income I,NAS
IE00B42H2Q61.IR,Lazard EM TotRet Dbt Retl EUR Hdg Acc,ISE
F00000OXTG.TO,ivari Cdn Large Cap Idx GIF-GS3 75/100,TOR
RCCSX,Russell Commodity Strategies S,NAS
25043451.IR,PSAM 09/14/G/EUR/RE,ISE
TCFPX,TIAA-CREF Lifecycle 2015 Premier,NAS
ISHARESADVAN.TO,iShares US Hi Yld Fxd Inc (CAD-Hdg) Adv,TOR
OROHX,Oppenheimer Rochester Ohio Municipal A,NAS
A0MURD.DE,Schmitz & Partner Global Offensiv,BER
JPBCX,JP MORGAN CORE BOND 529 PORT C,NAS
GIUG.BE,AMPEGA UNTERNEHM.ANL.FDS,BER
K55216B93962.KS,Dongbu Commodity PF DLS-Deriv 51,KSC
ONDARRETAZUR.BC,Ondarreta Zurriola de Inversiones SICAV,BAR
ZJP4.SG,SISF GR CHINA AC,STU
BRLVX,American Beacon Bridgeway Lg Cp Val Inst,NAS
S1488.MC,QUADROPHENIA,MCE
30818631.SW,BEKB OBFDOBGLS PT H,EBS
KR5216AY3816.KS,Dongbu SH Index Linked PF ELS-Deriv H42,KSC
WPINX,WP Income Plus Institutional,NAS
19483.AX,Fidelity Australian Opportunities,ASX
SANOSTRA200P.BC,Sa Nostra 200 PP,BAR
F00000T8BN.TO,BlueBay Glbl Convert Bond Class Adv T5,TOR
24523052.IR,JAN GL TEC HKD-A-AC,ISE
MXZLX,Great-West Lifetime 2055 II L,NAS
GB00BJ38GS35.L,Old Mutual Generation Target 3:6 U2 Inc,LSE
K55209B71773.KS,Shinyoung Professional PF Equity L10,KSC
FMSTX,Federated MDT Stock Instl,NAS
KR5301AW7831.KS,MiraeAsset India Infra Sec Fdr Eq 1 S,KSC
TRHYX,T. Rowe Price Instl High Yield,NAS
KR5355AS8269.KS,SPARX PF Equity 9,KSC
XACPX,Avenue Income Credit Strategies,NAS
FUSGX,Federated Fund for US Govt Secs A,NAS
LAYMO74SICAV.BC,Laymo 74 SICAV,BAR
GTAPX,Glenmede Long/Short,NAS
HGSAX,Rational Risk Managed Emerging Mkts A,NAS
IE00B885M066.IR,Legg Mason BW Glb Fxd Inc X Acc $,ISE
F00000PF5B.TO,IG Mackenzie Strategic Income J DSC,TOR
IE00BFNWZ249.IR,Lord Abbett High Yield Z $ Inc,ISE
CN5D.HM,CIF GL GR INC B,HAM
IE00B2496420.IR,Kames Strategic Global Bond A GBP Inc H,ISE
GB00B703ZS07.L,AXA Framlington UK Select Opps ZI Inc,LSE
URFRX,USAA Target Retirement 2040,NAS
M3AL.DU,MONEGA FAIRI AK,DUS
CCUSAZ.IR,UBS ETF CMCI Composite SF USD A acc,ISE
28477119.IR,MAG A&D/A/05/15/ELI,ISE
MI9V.DU,BGF WLD TECHNO A2C,DUS
QUARX,AB Small Cap Growth R,NAS
QUADRUSINCOM.TO,Quadrus Income (Portico) D5,TOR
MGELX,Morgan Stanley Inst Opportunity L,NAS
F00000T2MM.TO,CI Marret High Yield Bond I,TOR
ZABIMAINVERS.BC,Zabima Inversiones Fin. SICAV,BAR
AS9H.BE,XAIA CR DB CA PD,BER
ZPJJ.SG,SISF EUROP SM AD,STU
IE00B3SBF779.IR,Nomura C10 Advisor A USD,ISE
VIGIX,Vanguard Growth Index I,NAS
KR5223AK2211.KS,KB PF Real Estate NPL 2,KSC
ZELDEINVESTM.BC,Zelde Investments SICAV,BAR
ORLCX,Oak Ridge Large Cap Growth C,NAS
INF917K01CJ2.BO,L&T S/T Opp Qtr Div,BSE
YUANTADEBAOM.TW,Yuanta De- Bao Money Market Fund,TAI
MXVPX,Great-West Conservative Profile I Init,NAS
JYIUSAX.CO,JI USA AKTIER EX 15,CPH
TGVAX,Thornburg International Value A,NAS
IE00B3KLNX77.IR,City Financial Wealth USD Y Inc,ISE
RFAYX,Russell Investment Grade Bond Y,NAS
JELBX,John Hancock Variable Insurance,NAS
JHQPX,JPMorgan Hedged Equity R5,NAS
F0CAN05MLT.TO,National Bank Quebec Growth Fund,TOR
GB0004483094.L,SLI American Eqty Unconstrained Inst Acc,LSE
IE00B0JY6L58.IR,PineBridge India Equity Y,ISE
JLEIX,JHancock Retire Living through 2025 R6,NAS
LPLCX,Fortress Long/Short Credit C,NAS
25231729.IR,NO EUR LIQ EUR-F-AC,ISE
MSGMX,Morgan Stanley Inst Glbl MltiAsst Inc I,NAS
LICPX,Lord Abbett Intl Core Equity P,NAS
IT0004302177.MI,Anima Forza 1 Y,MIL
GEM0111AU.AX,AUI Property Securities Fund Ordinary,ASX
K55210B54637.KS,SHBNPP Glb Sec Mrkt PF EqBal-FoF Hdgd,KSC
XP69.BE,JSS IN OS EQ GL PD,BER
PECCX,PIMCO Emerging Markets Corporate Bd C,NAS
CFPH.HM,DNB FUND SEK LB BD,HAM
SCOTIALATINA.TO,Scotia Latin American,TOR
27773723.IR,AURORA OFF DD/01/15,ISE
WWIOX,Westwood Worldwide Income Opp Instl,NAS
OPTIX,Oppenheimer Capital Appreciation I,NAS
28112736.IR,KKR EU CR OP EUR-C-,ISE
KR5103A29980.KS,Hanwha Smart Alpha Feeder Bond Bal A,KSC
PLGJX,Principal LargeCap Growth I J,NAS
D2W4.SG,DWS ZUKUNFTSINVEST,STU
848653.DE,Oppenheim Portfolio 1,BER
IGHIDX,Global High Dividend Portfolio ,NAS
HCAYX,Hartford Capital Appreciation Y,NAS
F00000T34Q.TO,Quadrus Div Cl (GWLIM) L5,TOR
BC1DBL.DE,iPath S&P GSCI Softs Index TR (DE) ETN,BER
IAAACX,Quality Municipals Income Trust,NAS
CCMZX,Columbia Large Cap Growth IV Z,NAS
119615.BO,Birla Sun Life Con Mt 10Y Gilt Dir Qt Dv,BSE
F00000JTZ4.TO,CI Portfolio Series Conservative Class Z,TOR
FPEAX,First Trust Preferred Sec & Inc A,NAS
K55216B83567.KS,Dongbu Commodity PF DLS-Derivatives 45,KSC
LTDKX,AB 2010 Retirement Strategy K,NAS
FMPAX,Fidelity Advisor Mid Cap Value A,NAS
19720901.IR,JAN HGH YLD USD-V-,ISE
HK0000098886.HK,XIE Shares Philippines (PSEi) ETF,HKG
IUGV.SG,INV P EU H INC AD,STU
P5U5.BE,PION EUR H YLD AC,BER
26404388.IR,PAULS B/111402H/NI,ISE
XPA7.DU,PION EM EU M EQ CC,DUS
WGLIX,William Blair Global Small Cap Gr I,NAS
WARCX,Wells Fargo Absolute Return C,NAS
XU81.SG,HSBC GI BRIC M AC,STU
WEICX,TETON Westwood Income C,NAS
GB00B8N45212.L,IP Corporate Bond Z Gross Inc,LSE
1582289.IR,JAN INT US USD-I-AC,ISE
860617.IR,PGI EM MK USD-I-AC,ISE
KR5239AC7519.KS,HyundaiInvmt Bellstar Crdt Opp PF FoF 1,KSC
F00000H5N0.BO,Tata AIA Life-Apex Pension Invst 10 Yrs,BSE
XHQHX,Tekla Healthcare Investors,NAS
UQ2Y.DU,AGIF T ST PEU AD,DUS
ISOPX,Voya SmallCap Opportunities Port A,NAS
AGMNX,American Century Ginnie Mae Instl,NAS
SAPYX,ClearBridge Appreciation I,NAS
2231025.IR,NT PC X-JAP EUR-C-,ISE
LR1W.DU,HWB PTF PL VC,DUS
UGSCX,American Funds US Government Sec C,NAS
NWOBX,Nationwide Destination 2050 R,NAS
2655656.SW,AZ 1 SM CAP EU AC,EBS
K55214B39093.KS,Eugene J&J Target Converision PF Eq 2,KSC
IE00B7YJD685.IR,GAM Star Defensive Z GBP Acc,ISE
XPCMX,"PCM Fund, Inc.",NAS
2994050.IR,COR TOP 20 SOUT AFR,ISE
K55234BB5326.KS,IBK IPO Plus Hi Yld SepTax PF Bd Bal 4 C,KSC
WPSGX,AB Concentrated Growth Advisor,NAS
K55203B43411.KS,Daishin TopBal PF Fdr Eq Bal-FoF 2-2Unhd,KSC
GB00BD1NLL62.L,Fidelity Global Enhanced Income W Acc,LSE
JDABX,Prudential Conservative Allocation B,NAS
X9IC.HM,PION US PION AC,HAM
SAMLX,RidgeWorth Seix Limited Duration Instl,NAS
FMAIX,Franklin MA Tax-Free Income C,NAS
X0E6.DE,Commerzbank ETC -2x Gas Oil Daily Shrt,BER
WEGBX,Waddell & Reed Energy B,NAS
GAAEX,Guinness Atkinson Alternative Energy,NAS
ADGRX,AB Core Opportunities R,NAS
FH5V.BE,JPMF AFRICA EQ AD,BER
GB00B29QHJ03.L,Melchior Japan Advantage A GBP,LSE
BANKINTEREEU.BC,Bankinter EE.UU. Nasdaq 100 FI,BAR
SBCUX,Invesco Low Volatility Equity Yield B,NAS
IPG7.MU,FID EM DEBT AC,MUN
GSAWX,Goldman Sachs Long Shrt Crdt Strats Inst,NAS
ERANSUSINVER.BC,Eransus Inversiones XXI SICAV,BAR
U2IN.BE,WAL PRTF G S DE T,BER
FSMDX,Fidelity Mid Cap Index Instl Prem,NAS
HGHCX,Hartford Healthcare C,NAS
29431064.IR,NB HIGH YLD USD-I2-,ISE
22997717.SW,NEP JAP OP GBP-D-AC,EBS
IE00BDZRY266.IR,Neuberger Berman Shrt Dur EM Dbt I3 $Acc,ISE
F00000JY32.TO,Jarislowsky Fraser Select Balanced,TOR
1345775.SW,PICTCH SWIEQ JDYCHF,EBS
WYF2.HM,PRIMA GL CHALL AD,HAM
IBFCX,American Funds Interm Bd Fd of Amer C,NAS
IXEFINA.MX,IXE FINANCIERO-A,MEX
CAPITALCHINA.TW,Capital China High Yield Bond TWD,TAI
VQMITX,Quality Municipals Income Tr 67,NAS
GB00BYQRBV05.L,M&G Global Fltng Rt Hi Yld Euro B-H Inc,LSE
TADCX,Transamerica US Growth C,NAS
13924848.SW,AZ 1 CGM OPP CB BC,EBS
ZPJA.SG,SISF EUR EQ AC,STU
KR5219684382.KS,SHBNPP Good Mrng Fundmtl Idx Fdr Eq 1 Ce,KSC
WEFCX,Wildermuth Endowment Strategy F,NAS
MID.TO,Mint Income Fund Ord,TOR
F0CAN071JK.TO,Quadrus US Value (London Capital) D8,TOR
NWJWX,Nationwide Ziegler WI Tax Exempt A,NAS
18095243.SW,PICTCH WRDEQ I CHF,EBS
JSSM.SW,JB MST SW SM MD BC,EBS
RWGIX,RiverPark/Wedgewood Institutional,NAS
IGIUX,Integrity Growth & Income C,NAS
1713882.IR,ATLANTIS JAPAN OPPO,ISE
UTITHEMATICI.BO,UTI Infrastructure Div,BSE
25974704.SW,CS IF 4 PR M-S UBHC,EBS
24743165.SW,ED R EUR CR ST O,EBS
ZANZIBARINVE.BC,Zanzibar Inversiones SICAV,BAR
PIMC.BE,PICTET-EUR BD-PDY,BER
PRCCX,Putnam Convertible Securities C,NAS
40957.AX,Apostle Dundas Global Equity Class C,ASX
IDJTDX,The Dow Jones Select Dividend I,NAS
F00000LKH4.TO,Canoe Global Growth & Income A Hedged,TOR
NAFTRAC.MX,iShares NAFTRAC,MEX
SPIVAX.CO,SPAR VAL AKT EX 15,CPH
PCGRX,Pioneer Mid Cap Value A,NAS
KR5309277204.KS,GB Japan PF Real Estate 5,KSC
IE00B2Q1FJ45.IR,Legg Mason WA Asian Opp A Inc (M) Hg S$,ISE
2071039.IR,SEI JAP-H GBP PL DS,ISE
FGRIX,Fidelity Growth & Income,NAS
AZLPX,American Beacon Zebra Global Eq Inv,NAS
F00000T35F.TO,Quadrus NA High Yield Bond (Putnam) L,TOR
GB00B882KH00.L,Threadneedle Strategic Bond ZGI,LSE
AIGIX,Alger International Growth I,NAS
FBFZX,Franklin Balanced Adv,NAS
PJIAX,Prudential Jennison Equity Opportunity A,NAS
K55306BA9454.KS,KTB Hidden KONEX Hi Yld SepTax PF Bd Bal,KSC
VTSIX,Vanguard Tax-Managed Small Cap I,NAS
BXICX,Babson Global Credit Income Opps C,NAS
KR5224AO3438.KS,Heungkuk High Class PF Real Estate 20,KSC
F00000OQ2Z.TO,Manulife S2 Id STerm Bd 75PL,TOR
VSBCX,Virtus Strategic Income C,NAS
KR5101AR4621.KS,KIM US Zero Duration HY Fdr Bd-FoF C,KSC
F00000VE74.TO,Franklin Quotential Divers Inc CC Port V,TOR
102590.BO,Kotak Treasury Advantage Fund Reg Wk Div,BSE
LICBALANCEDC.BO,LIC MF Balanced Gr,BSE
XFIFX,First Trust Energy Infrastructu,NAS
882344.MC,RENTA 4 JAPON ,MCE
TWUSX,American Century Short-Term Govt Inv,NAS
WIPIX,Wells Fargo Core Plus Bond Instl,NAS
NOMIX,Northern Mid Cap Index,NAS
OAKMARKNATIX.TO,Oakmark Natixis Registered Fund A Series,TOR
UHPSX,ProFunds UltraShort China Service,NAS
31023809.IR,WINTON C/01/16/EUR,ISE
IE0032834990.IR,First State Asian Quality Bond I,ISE
IE0008370714.IR,First State Hi Quality Bd I,ISE
KRL34000I114.KS,Asia Pacific Q Fund AA_W506,KSC
ETFSWHEATCSP.AX,ETFS Wheat CSP ETC,ASX
XAY3.HM,AB I EM M DEBT A2,HAM
PBQIX,Prudential Jennison Value B,NAS
MHIDX,Miller/Howard Income-Equity Adviser,NAS
PUTIX,PIMCO Unconstrained Tax Managed Bd Instl,NAS
26977646.SW,LO S GF IN OP MADHC,EBS
XEOTX,Eaton Vance National Municipal ,NAS
2861308.IR,MGI UK BOND Z-1 GBP,ISE
KR5306AV6474.KS,KTB IPO High Yield PF Bond Balanced S3,KSC
KR5206141669.KS,Kiwoom Frontier Retail MMF Govt Bd 3,KSC
KUSIX,Deutsche Strategic Government Secs Instl,NAS
KR5223156757.KS,KB Korea Major Group Feeder Equity C4,KSC
3876135.SW,AZ 1 QTREND BC,EBS
A0RA06.DE,LBBW Zyklus Strategie R,BER
125269.BO,Reliance Regular Savings Bal Qtr Div,BSE
K55306B93888.KS,KTB CD Linked PF Bond 85,KSC
18553385.SW,UBAM GL HY SOL AHC,EBS
MIAGX,MFS Aggressive Growth Allocation I,NAS
IHIFX,Ivy High Income R6,NAS
28731755.IR,NB CHIN EQ EUR-M-AC,ISE
BULIX,American Century Utilities Inv,NAS
K55101BA8495.KS,KIM Meister High Value Master Equity,KSC
SDCCX,Swan Defined Risk US Small Cap C,NAS
SLADX,Selected American Shares D,NAS
100941.BO,DSP BlackRock Liquidity Reg Wk Div,BSE
GB00B1NGCT49.L,River and Mercantile UK Dynamic Eq Z Acc,LSE
SURUSDBDF.MX,SURUSD BDF,MEX
BCITX,American Century CA Interm-T T-Fr Bd Inv,NAS
CPHYX,Principal High Yield A,NAS
GB00B3NDBK32.L,Newton Real Return X Net Inc,LSE
POLEYDEVALOR.BC,Poley de Valores SICAV,BAR
SMNJHX,"Smart Trust, New Jersey Municip",NAS
DIMENSIONALF.NZ,Dimensional Five-Year Diversified FI NZD,NZE
IXEMPBF5.MX,IXEMP BF5,MEX
PMRIX,Principal Government & High Qual Bd Inst,NAS
ACGIX,Invesco Growth and Income A,NAS
IE00BD007T86.IR,AXA Rosenberg Japan Sm Cp Alpha A ?,ISE
31850504.IR,VAN DE GBP-INS-B-AC,ISE
KR5366296949.KS,BlackRock Asia Quality Bond-FoF A Hdgd,KSC
1933146.IR,SAN WLD EQ USD-C-,ISE
FIGWX,Nuveen Large Cap Growth Opps I,NAS
721861.SW,ZH AST AKT CH,EBS
PRNHX,T. Rowe Price New Horizons,NAS
IXEFINBE1.MX,IXEFIN BE1,MEX
WHSIX,WHV/EAM International Small Cap Eq I,NAS
JSYRX,JPMorgan SmartRetirement Blend 2020 R6,NAS
31342321.SW,NB EM COR DB EUR-M-,EBS
PVDIX,PIMCO US Dividend Institutional,NAS
GIBAX,Guggenheim Total Return Bond A,NAS
ESAF70FI.BC,NB Best Managers FI,BAR
F00000OM4Y.TO,Investors Global Class J NL,TOR
IAECFLXTRAFO.TO,IA xtra GS Focus Prudent,TOR
F00000MLLN.TO,Franklin World Growth Series T,TOR
DFCSX,DFA Continental Small Company I,NAS
LSIZX,Columbia Strategic Income Z,NAS
F00000V4WQ.TO,Sentry Global High Yield Bond Class P,TOR
K55307B26399.KS,Yurie Real Star Cmdty PF DLS-Deriv 24,KSC
24523051.IR,JAN GL TEC AUD-A-AC,ISE
1501526.SW,F&C PF JAPAN EQ AD,EBS
JHSN.BE,HSBC GI G EM BD PC,BER
UNOW.HM,UNIWIRTSCHAFTASP AD,HAM
GB00BYV33732.L,Threadneedle UK ShrtDtdCorpBd GRA,LSE
MRMSX,BMO Mid-Cap Growth Y,NAS
SECUX,Guggenheim StylePlus - Mid Growth A,NAS
AWIIX,AT Income Opportunities Institutional,NAS
PCCRX,PIMCO Credit Absolute Return C,NAS
CSIBX,Calvert Bond A,NAS
F00000WQ5X.TO,IA Clarington Yield Opportunities L5,TOR
FSLCX,Fidelity Small Cap Stock,NAS
IE00BQQ1J454.IR,PIMCO GIS Divers Inc Dur Hdg T ? Hdg Acc,ISE
KR5234A26740.KS,IBK Samsung and Hyundai Equity Bal 1 C,KSC
UEUE.HM,VONTO EURO BD AD,HAM
OEEDX,Oaktree Emerging Markets Equity Advisor,NAS
MIIBX,Madison High Quality Bond Y,NAS
GSFRX,Goldman Sachs High Yield Fl Rate Instl,NAS
TEGBX,Templeton Global Bond C,NAS
HVT5.HM,HVB OPT SEL B RC,HAM
DFLIX,Dreyfus Floating Rate Income I,NAS
HEIIX,Hennessy Equity and Income Institutional,NAS
AH8A.HM,AGIF GL MET&MIN AD,HAM
RGGKX,RS Global K,NAS
ZPJX.MU,SISF WEALTH PR AC,MUN
PBIMX,Principal Bond Market Index R1,NAS
XKSTX,Deutsche Strategic Income Trust,NAS
NWGAX,Nuveen Tradewinds Global All-Cap A,NAS
INTERMDM1.MX,INTERMD-M1,MEX
VEVCX,Victory Sycamore Established Value C,NAS
XQ1E.BE,FR TI M GL DISC AC,BER
PRCPX,T. Rowe Price Credit Opportunities,NAS
F00000J3HM.TO,NexGen Turtle Cdn Eq Tax Managed CGRUHNW,TOR
CPXJ.MX,iShares Core MSCI Pacific ex Japan,ISE
RMLUX,Russell Lifepoints Moderate Strat R4,NAS
BTA0312AU.AX,BT WE BT Multi-Manager Intl Share,ASX
S2647.MC,CAULES INVERSIONES,MCE
SCRZX,AB Small Cap Core Z,NAS
HIPYX,Hartford Inflation Plus Y,NAS
GB00BJ04JM95.L,IP Managed Growth Y Inc,LSE
SEATX,SEI Tax-Advantaged Income A (STET),NAS
KR5307AQ6595.KS,Yurie RealStar AutoCall PF ELS-Deriv 522,KSC
KR5311AV6626.KS,PLUS Euro High Yield Return Lnkd PF Bd 5,KSC
GB00B3L0ZT36.L,Threadneedle Credit Opp Retl Grs Hdg,LSE
ZRPTIX,RREEF Property Trust - I,NAS
216006.DE,Mercedes-Benz Bank Invesco Zuwachs,BER
XNTGX,"Tortoise MLP Fund, Inc.",NAS
PCONX,Putnam Convertible Securities A,NAS
IE00B4WXJK79.IR,iShares UK Gilts 0-5yr,ISE
F00000WO1M.TO,IA SRP Prestige 75/75 Fid NorthStar,TOR
KR5210822999.KS,SHBNPP Focus Emerg Cmdty Fdr Eq Ce Hdgd,KSC
KR5105636892.KS,Samsung Korea Representative Fdr Eq 1 A,KSC
GAF1.HM,GAM EURO EUR-ORD-AC,HAM
23733852.IR,PAUL A/A/12/13/FH1,ISE
JRYPX,JHancock Retirement Choices at 2035 R4,NAS
138575.BO,DHFL Pramerica Bkg & PSU Dr Pl Qt Bns,BSE
H2Z3.MU,BGF GL ALL A2C,MUN
F0CAN06YT3.TO,RBC US Dividend Sr A,TOR
K55306BB8398.KS,KTB Core High Yield Sep Tax PF Bd Bal E2,KSC
TRANSFPGCDNV.TO,ivari Canadian Fixed Pay GIF - GS3 75/75,TOR
K55216B56589.KS,Dongbu EarlyBird IdxLnkd PF ELS-Drv H118,KSC
21858372.IR,PAUL A/A/04/11/02G,ISE
HASCX,Harbor Small Cap Value Instl,NAS
MAQ0844AU.AX,Charter Hall Direct Industrial No.3 W,ASX
FONPX,Tributary Nebraska Tax-Free Instl Plus,NAS
1810647.IR,LM QS ASI USD-B-,ISE
GB00B29M8Z12.L,Halifax UK FTSE 100 Idx Track F,LSE
CBMAX,Wells Fargo C&B Mid Cap Value A,NAS
IXEDBM1.MX,IXED BM1,MEX
122264.BO,Pramerica ST Income Dir Bns,BSE
RCEKX,RS Large Cap Alpha K,NAS
IASTX,Ivy Asset Strategy R6,NAS
ABVAX,AB Value A,NAS
URSIX,USAA Target Retirement 2060,NAS
108662.BO,IDFC Gov Sec PF Reg Qtr Div,BSE
IE00B5SVK764.IR,Veritas Global Real Ret A USD Inc NAV,ISE
COTCX,Aquila Tax-Free Fund of Colorado C,NAS
IE00B0689P59.IR,SEI GMF US Smlr Coms Eq Wlth A GBP Inc,ISE
IE00B6R5QW32.IR,JOHCM Asia ex-Japan Sm & Md-Cp A $ I,ISE
FIVVX,First Investors Opportunity Instl,NAS
KR5209AT3762.KS,Shinyoung PF Equity Balanced N39,KSC
PZFIX,Presidential Managed Rsk Mod I,NAS
FGLOKX,First Trust 4464 High Dividend ,NAS
WZD2.BE,WWK SELECT CHCE BC,BER
GB00B7X5RY30.L,Fidelity Global Special Situations Y Acc,LSE
AXESMPM1.MX,AXESMP M1,MEX
25386040.IR,PGOS PST INTM YEN,ISE
HIGSX,Eagle Growth & Income R5,NAS
AGFPORTEFLME.TO,AGF Elements Yield Portfolio Series Q,TOR
MNBAX,Manning & Napier Pro-Blend Extnd Term S,NAS
FMJGX,Fidelity Multi-Manager 2045 N,NAS
MRKYX,AB All Market Income Advisor,NAS
INPEX,American Funds Income Portfolio F2,NAS
IE00BJ8RGX04.IR,Lazard Emerg Mkts Dbt Blnd ? Hdg X Acc,ISE
IXEBNP1BFM1.MX,IXE-BNP PARIBA-BFM1,MEX
GGW9.BE,SAUR F-S ZIELV20 C,BER
FTLESX,FT 5274: SMid High Dividend Por,NAS
K55306B51696.KS,KTB HK Eur US Idx Lnkd PF ELS-Deriv 880,KSC
SOPTX,ClearBridge Dividend Strategy B,NAS
CENYNX,Guggenheim Def 780 Closed-End N,NAS
ADAZX,AB All Market Growth Z,NAS
F00000QTRR.TO,Mackenzie Emerging Markets Opps Cl PW,TOR
IE00B18GCB14.IR,Vanguard Glb Bd Idx Inst USD Hdg,ISE
KR5373158736.KS,Hyundai Hyundai-Group Plus Equity 1 C3,KSC
MHOIX,MFS Global High Yield I,NAS
RAUOX,State Farm LifePath 2040 R1,NAS
KR5307AG4956.KS,Yurie RealStar AutoCall PF ELS-Deriv 196,KSC
IE00BFH3PH84.IR,BNY Mellon Japan All Cap Equity H EUR H,ISE
FLDZX,Franklin Low Duration Total Return Adv,NAS
OTCIX,MFS Mid Cap Growth I,NAS
IGFRX,Invesco International Growth R6,NAS
XG4A.HM,MFSMF EU SM CO A1,HAM
IE00B7C3TR53.IR,HI Numen Credit EUR DM,ISE
TEMIX,Franklin Mutual European A,NAS
2714815.SW,T QU EQ EU COV A 4D,EBS
F000001VTN.TO,Fidelity NorthStar Cl T8,TOR
JOVPORTEFEUI.TO,Jov Hahn Growth ETF Portfolio,TOR
GB00BJ4GVR00.L,MI Hawksmoor Vanbrugh C Inc,LSE
K55307B09643.KS,Yurie High Dividend & IPO Bond Bal 30 C,KSC
EMGBX,Wells Fargo Emerging Markets Equity B,NAS
RYVLX,Rydex Dynamic NASDAQ-100 2X Strategy A,NAS
FCORX,Nuveen CO Municipal Bond I,NAS
FIKTX,Frost Kempner Treasury and Inc Instl,NAS
BACSX,BlackRock All-Cap Engy & Res Svc,NAS
GB00B8N44J10.L,IP European Equity Z Acc,LSE
GIBLX,Guggenheim Total Return Bond P,NAS
KR5226A73656.KS,HDC RetirePension Lifetime Job Fdr Bd,KSC
LPJE.BE,LUP AL ALL OPP BC,BER
IE00BG3F0L42.IR,Mercer Liquid Alter Strat M-2 £ Hedged,ISE
IE00B3RSF130.IR,Neuberger Berman US Mlt Cp Opps I $1 Inc,ISE
PINIX,Principal International I Inst,NAS
